year,fail,yearfail,LnFD,TBTA,TBEBITDA,CLCA,CLTL,TLTA,BETL,IESL,LnCA,LnTA,LnTAGDP,LABOR,TAGR,SLGR,NIGR,RETA,ROIC,EBITTA,EBITSL,EBITFC,EBITDATL,EBITDAFC,IBITSL,NITA,ROE,CASHTA,WCTA,QACL,CFOTA,CFOTB,CFOTL,GCFTB,SLTA,LnSLTA
117,0,1170,0.736136601,-1.094661314,-0.275347215,-0.370399782,-1.294518741,-1.387141232,1.275045026,-0.675741654,0.664543654,1.05501338,1.012344855,0.811178857,-0.298989222,-0.352882648,0.052002185,1.60939228,-0.069862446,-0.007673315,0.34170465,0.217031992,0.430441905,0.292607442,0.389918644,0.225122806,0.180617785,-0.603982264,-0.063159844,-0.20820479,0.155876452,0.147082435,0.355961211,0.309079072,-0.755569774,-0.656808994
117,0,1170,0.952929017,-1.834832139,-0.482576403,-0.63646293,1.746057374,0.072531274,-0.31066472,-0.903179507,1.351611897,0.79781857,0.750139772,0.978685506,0.512171826,-0.040840465,0.024194183,1.085208445,-0.987669302,0.902572831,0.425868841,4.80887827,0.425357154,4.915314881,0.603805078,0.950976099,0.787730098,3.148481174,1.387988537,1.038366139,0.728038295,4.21522459,0.483338629,-3.739940015,0.248126324,0.494321519
117,0,1170,-0.546984544,1.559318216,0.478320466,-0.483962295,-2.229392594,0.552789428,-0.580232148,1.368398728,-1.1614753,-0.447028485,-0.518957473,-2.031205735,4.289594464,4.762749184,1.73791894,-0.40730814,-0.153145005,0.024066906,1.933112035,-0.238344306,-0.284507675,-0.276084026,0.86267528,0.560995754,0.621888695,0.081008098,-0.06751877,0.595959093,-0.075452618,-0.353009091,-0.222800309,0.145648127,-1.388123155,-2.336785945
117,0,1170,1.54319399,-0.631980359,-0.28723995,2.705832682,-0.66435972,-0.842532924,0.499958466,-0.696326326,0.845726831,1.68974052,1.65943677,2.249375136,-0.244847394,-0.386371154,0.402499292,-0.225442651,-0.081941659,0.358100847,0.237310877,0.184791836,0.724194327,0.281758448,0.36005375,0.440332922,0.312350844,-0.958155359,-1.018215971,-1.322316411,0.390639491,0.110546331,0.442641514,1.090671842,-0.062085824,0.216356054
117,0,1170,-0.545013477,-0.499261114,0.786124739,-1.054665029,0.269918288,-1.125108751,0.855577679,0.035381289,0.089183509,-0.38790693,-0.458684203,-1.229388441,-0.282449545,0.023217865,-1.11365662,2.038962501,-0.131837043,-0.513642773,-0.128661961,-0.377064044,-0.51008252,-0.386304902,0.130208241,-0.030960539,0.070020934,-0.771851456,2.128939358,2.341110544,-1.580657905,-1.117419596,-1.870186407,-2.238260484,-1.016558358,-1.16065337
117,0,1170,0.584721036,0.286679788,-0.274300757,-0.646493914,-2.229392594,-0.86960377,0.523533498,0.067598509,0.301850334,0.88105197,0.834994597,-0.646844629,-0.304920808,-0.814688954,-0.193526392,0.450465627,1.025226956,1.561211997,2.26680443,0.372963024,1.535039298,0.240843275,1.596705412,1.597683381,1.052513446,0.386489867,0.03362349,0.929758688,0.982534938,0.13042622,1.111875363,0.333915901,-1.107456988,-1.380095381
117,0,1170,-0.821772333,-1.834832139,-0.481894529,-0.549296384,1.615172616,-0.917828894,0.579090786,-0.903179507,-0.513638601,-0.785755673,-0.864283222,-0.925196094,-0.137168034,-0.329364757,-0.239617277,1.4933995,0.072813086,0.456547693,-0.124485086,4.80887827,0.480529166,4.915314881,0.240678252,0.737023917,0.456536763,3.148481174,0.637542055,0.568159893,1.804717831,4.21522459,2.073822052,1.626637575,1.872906367,1.47352155
117,0,1170,0.110655305,-1.481791692,-0.172712033,0.263534659,-0.920950982,-1.319265784,1.147194874,-0.733071379,-0.156392199,0.388189823,0.33253127,0.23335035,-0.36750203,0.047509346,-0.188388266,0.840651241,0.696376647,-0.361022022,-0.045457322,0.010740113,-0.300869699,-0.047370403,0.094431544,-0.029715995,0.069346604,-0.793675296,-0.414728384,-0.429777107,-0.384694767,-0.307918032,-0.390278148,0.633583121,-0.775257112,-0.689865999
117,0,1170,0.067353174,1.51290903,1.463367356,1.171453389,0.30925247,1.248630955,-0.887009462,0.550057797,-0.286220865,-0.153086717,-0.219289585,-0.306842403,-0.588670394,-0.417643103,1.73791894,-0.804596275,-0.167585114,-0.526212022,-0.301319897,-0.42795642,-0.580828036,-0.418772174,0.002886147,-0.068156029,0.069070115,-0.666152973,-1.646815152,-0.763262814,-0.210621536,-0.387681791,-0.350863261,0.638206759,-0.441105099,-0.203021287
117,0,1170,-0.081058372,-0.22831552,0.08301926,-0.679408693,-0.238801299,-0.393829088,0.04540065,-0.599328792,0.168524357,-0.038770106,-0.102746035,0.342650279,-0.472302594,-0.050154839,-1.230732932,-0.513921493,0.942585041,-0.139008297,-0.19231596,-0.267708554,-0.219346336,-0.284421005,0.030972568,-0.056342266,0.061631476,-0.385427951,0.78229469,0.708785749,0.571670075,0.081112978,0.480292682,-0.188073334,0.505770284,0.694029943
117,0,1170,1.357605098,-0.206425964,0.690235642,0.377131244,0.046321157,-0.120372743,-0.174628078,-0.570477288,1.197488877,1.329027222,1.291696612,1.125205292,-0.267316899,-0.319373592,-0.196474668,0.834048587,0.210684223,-0.440466039,-0.276478163,-0.330519747,-0.535303629,-0.346899208,0.048615922,0.026435545,0.118226946,-0.717936185,-0.758494314,-0.756503546,0.117035545,-0.155661821,0.003624938,0.64150329,-0.154863409,0.123170805
117,0,1170,-0.722265794,0.45510225,-0.180241674,-0.079477451,1.593890907,0.21213911,-0.383272867,-0.676699028,-0.639006686,-0.880252413,-0.960620802,-1.392702029,0.732904839,0.44715581,1.235530041,0.858651938,1.651308667,0.918444521,-0.017498746,-0.069916409,0.438520546,-0.125266749,0.545069958,1.597683381,1.149961934,0.400838046,-0.408684427,-0.373954633,-0.011147856,-0.282488553,-0.144642272,0.323044656,2.133340496,1.587661613
117,0,1170,0.190082792,0.36960009,0.152300701,-0.187601175,1.348440741,0.177643306,-0.3705183,-0.431902677,0.318350021,0.046361542,-0.015955983,-0.038729744,0.228215619,-0.114855141,0.301943403,0.071822909,-0.10018978,-0.173642166,-0.18775862,-0.32858522,-0.221189617,-0.312066592,0.159643833,0.237535148,0.285078259,-0.682399583,-0.177102298,-0.812405638,-1.030645123,-0.673445277,-0.964145904,0.008576913,0.347681843,0.574396484
117,0,1170,0.139419995,1.306021622,2.02029338,0.244075031,0.468233051,0.442872185,-0.523796005,-0.20710705,0.04098195,0.008751805,-0.054298374,0.076059706,-0.649202793,-0.420079429,-1.698502955,0.036434419,-0.181958793,-0.532394282,-0.341124024,-0.411324144,-0.606662662,-0.410573233,-0.019185782,-0.175348836,-0.031648685,-0.852123993,-0.798522497,-0.549391031,0.117458154,-0.290465234,-0.06911653,0.427294034,-0.148936391,0.129284727
117,0,1170,0.283339424,1.902172139,0.132646005,0.66741059,-1.664323347,1.300387198,-0.906273491,0.283908346,-0.245384281,0.19223977,0.13276402,-2.123255518,0.289276072,4.762749184,1.73791894,-0.410461545,-0.068584424,0.587312096,0.68438841,-0.255805362,-0.056375047,-0.292140551,0.430209141,0.627046754,1.109091452,0.089109494,-0.71594847,-0.541796545,0.724153564,-0.169612449,0.229690015,0.436313107,-0.484092063,-0.258130746
117,0,1170,-0.584199329,0.352682395,-0.005741317,0.378551435,0.890701055,0.594246387,-0.601207716,-0.278445604,-0.701171182,-0.755013825,-0.832942509,-0.735597661,-0.459493007,-0.590419789,1.73791894,-0.136604785,-0.13576975,-0.164421867,-0.038310162,-0.31132154,-0.111509479,-0.243082629,0.184366678,0.023298517,0.143706987,-0.965933522,-1.047253529,-1.134153551,-0.217232042,-0.355907021,-0.328887689,0.592259932,-0.314003071,-0.050130192
117,0,1170,0.574956536,-0.670228288,-0.240947831,-0.583431078,0.047870567,-0.438638817,0.090887384,-0.778533284,0.805719782,0.604367887,0.552920581,0.920730539,-0.076993729,-0.112640054,0.437400882,-0.205198547,0.04050556,0.228388857,-0.060266042,0.129631003,0.249991173,0.145035557,0.228145394,0.455401963,0.358920265,-0.159532912,0.568002328,0.476075979,0.300528557,0.065303276,0.233160813,-0.20667985,0.758061628,0.868541662
117,0,1170,1.940318359,0.004818648,3.731315833,1.52708356,-1.463987572,1.756350137,-1.062327136,-0.029421286,1.52779878,2.001477084,1.977246105,2.191594786,-0.40927571,-0.480273442,-1.698502955,-0.244492857,-0.243404787,-0.769129349,-0.511074658,-0.458407256,-0.788911924,-0.454018538,-0.226453807,-0.265882071,-0.417174621,-0.142417749,-1.119305409,-0.961373757,0.511141401,-0.006146742,0.044370582,0.886079708,-0.702353114,-0.570648821
117,0,1170,1.768210814,-1.822209457,-0.432730677,-0.906475871,1.242682023,-2.179479158,3.472040371,-0.870473982,2.00366109,2.024853435,2.033732396,2.249375136,-0.254463808,0.390240801,0.142437346,-0.015905147,-0.011827569,0.385433912,0.327282188,2.329348988,2.092084182,1.961110717,0.585597912,0.790296575,0.342264486,-0.290894749,0.809695811,1.919353593,1.868308905,4.21522459,2.795031443,0.278486706,-0.20918634,0.066047567
117,0,1170,0.04632898,0.088876008,0.013732372,-0.700666836,-0.54663489,-0.462498216,0.105511584,-0.338082429,0.276167812,0.121742837,0.060893775,0.587532141,-0.360351563,-0.281812604,1.005450818,-0.595084315,0.032122969,0.090033716,0.143818639,-0.233941548,-0.012485045,-0.259533547,0.283850102,0.386320375,0.317812824,0.590194244,0.728647089,0.658138545,0.441614765,-0.054026229,0.375854714,-0.14470039,-0.280517299,-0.012113347
117,0,1170,-0.552107701,0.947515701,0.075859997,0.196052571,1.079299193,0.727146447,-0.656373604,-0.304338864,-0.59745703,-0.751287693,-0.82914379,-0.735597661,-0.412668771,-0.241775211,0.213379914,-0.205129233,0.055911806,0.26149503,-0.050314823,-0.323283185,-0.092825079,-0.335845212,0.113371842,0.195111736,0.316261093,-0.168036514,-0.879251912,-0.250395367,0.194948982,-0.246039715,-0.044178368,0.506619464,0.784489815,0.885792802
117,0,1170,-0.4517144,-0.310731965,0.816514968,-0.906596983,-0.464413169,-0.33248381,-0.006175264,-0.31375626,-0.053864501,-0.401613711,-0.472657999,-0.762423979,-0.250285854,-0.431811279,1.246141547,0.351713195,0.087291195,-0.477571864,-0.303191373,-0.391063295,-0.558933068,-0.40177902,-0.0790291,-0.206791058,-0.029314723,0.12617431,1.646141644,1.641722359,-0.924649265,-0.696836651,-0.933715133,-1.193177774,-0.147815563,0.130438342
117,0,1170,-1.174243332,-1.327028118,-0.250108961,-1.044855353,1.309172615,-1.831702036,2.282876393,-0.810499465,-0.482360884,-0.889694243,-0.970246563,-0.35966947,-0.574038245,-0.208867214,-1.698502955,1.659173953,-0.186158243,-0.492316909,-0.370734039,-0.248383265,0.258240946,-0.004616248,-0.159284801,-0.368580571,-0.066424972,-0.674622172,2.128939358,0.721440263,-0.214817492,-0.129135104,-0.060911254,-3.382469537,0.587530098,0.752641041
117,0,1170,0.162838443,0.216214242,-0.080164325,1.248173093,0.121718507,-0.169813194,-0.134059401,-0.733211042,-0.22390251,0.144513908,0.084108436,-0.026394189,1.632858504,0.201235053,0.062240278,0.627940931,3.816561422,0.405831153,0.059173365,0.064919949,0.138996295,-0.017207071,0.270355142,0.458267943,0.39517211,-0.693107521,-1.195164851,-0.799817325,0.555160758,-0.029115831,0.400453189,0.865100534,0.573444286,0.742691449
117,0,1170,0.127754108,-0.730194123,0.308000878,-0.545898124,0.887109434,-0.633328434,0.271035286,-0.793804196,0.401426894,0.14376968,0.08334971,-0.127504702,-0.304632964,-0.40977978,-0.465006326,1.550846725,-0.153392053,-0.437468149,-0.358785997,-0.258001372,-0.467911902,-0.271931233,0.115441003,0.218415664,0.210182834,-0.387593878,0.581638712,0.027021117,-0.471484443,-0.451605828,-0.509923142,-0.520421315,0.82869603,0.914249349
117,0,1170,0.836043878,-1.288663605,-0.128189286,-1.035614059,-1.796423031,-2.00618431,2.807169681,-0.885954633,1.142891206,1.37416098,1.337709596,1.258921713,-0.338376214,-0.372880753,-0.482118697,2.041682542,-0.132675041,-0.297040756,0.149883512,2.479024127,0.008290618,2.071478489,0.65202473,0.342302753,0.205768133,0.099505849,0.543748187,1.953449782,-0.088539468,0.003473264,0.228993185,-0.664570305,-0.958514874,-1.034470973
117,0,1170,-1.366763893,-1.834832139,-0.471148691,-0.442972353,1.746057374,0.654865588,-0.632340938,-0.903179507,-1.107088395,-1.60228432,-1.696718221,-2.123255518,1.276179132,0.411422275,-0.140587495,0.726761969,-1.231563111,2.205424567,-0.323914902,0.974878543,2.13227009,0.735352616,0.01437786,0.638326061,0.729520523,2.275411462,0.705582058,0.31030798,1.852413605,4.21522459,1.152469374,0.74232004,3.169773879,1.976523509
117,0,1170,0.369472667,-1.011660425,-0.39503187,0.306122102,0.882797806,-0.60104379,0.227343455,-0.77148644,0.288297328,0.378501673,0.32265439,0.0909313,-0.01350375,0.030530244,-0.091864147,1.867895088,1.56559604,1.667534366,0.803427143,0.957363395,1.523725529,0.785457848,0.690832054,1.152130254,0.732417548,0.988588687,-0.743602519,-0.571029758,0.870235308,0.728243383,0.852360825,1.354741006,0.321232093,0.553500518
117,0,1170,-0.577752356,2.143045825,1.248342833,2.856157611,-2.229392594,1.890510768,-1.101552401,3.725509453,-1.809469046,-1.018886092,-1.101955129,-2.123255518,-0.709590621,-0.760535055,0.015251135,-3.099868845,3.886288723,-0.501277674,0.873349678,-0.434126075,-0.481840295,-0.374722596,1.596705412,1.597683381,-1.357944336,-0.709570724,-1.252971483,-1.075992255,2.092406666,-0.215704791,0.230655437,0.37983149,-1.469825696,-2.766479273
117,0,1170,1.088632306,-0.810781664,-0.131195175,-0.705248708,0.310494392,-0.212047118,-0.102030523,-0.555976066,1.432888281,1.060786019,1.018229947,1.132946918,0.149505844,-0.387788182,0.322544929,0.431635642,0.054245023,-0.051622712,0.036283124,-0.197281488,-0.188883252,-0.226011019,0.288578232,0.291615999,0.283735231,-0.523324833,1.118571339,1.067321181,-1.841010866,-1.441527592,-1.743493513,-1.586455673,-0.279633687,-0.011122001
117,0,1170,-0.916016433,0.750477194,-0.71968961,-0.291552556,0.249733648,1.006422328,-0.791129042,0.459078329,-0.845105528,-1.100207911,-1.184861134,-0.875100254,-1.22718774,-0.382935018,-1.200666664,-1.841805508,-1.012152972,-3.026084334,-3.030890052,-0.828628628,-2.244402771,-0.760815109,-2.469729659,-3.097856429,-3.519468133,-0.912325969,0.052927927,0.012122971,-0.395109769,-0.430537107,-0.464073289,0.044270538,-0.649970098,-0.490038931
117,0,1170,-0.024586762,-1.536607639,-0.393485752,-0.732312234,0.295351233,-1.771526838,2.100679694,-0.881404496,0.318350021,0.294257761,0.236769368,-0.368881403,0.247127281,-0.251719771,-0.060544015,0.391667622,2.997181109,0.496954597,0.165485839,2.274365317,1.154294146,1.9339961,0.368372683,0.544099923,0.295602104,0.899366226,0.581012552,1.080263063,0.21930473,0.718727221,0.644041898,-0.804899629,0.353325692,0.578821029
117,0,1170,1.20825641,-0.122031294,1.269684914,0.077865812,-1.302851512,-0.706960077,0.342511912,-0.595796249,0.954419355,1.376609576,1.340205892,0.872421829,-0.408083608,-0.344640282,-0.016541184,0.987540257,-0.189241001,-0.550644208,-0.265354736,-0.314334749,-0.576701894,-0.323163389,0.221998289,0.136068163,0.162703903,-0.436479184,-0.345545699,-0.536633063,-0.30391641,-0.373018447,-0.33324234,0.267123716,-0.762651191,-0.668622862
117,0,1170,-0.628129299,0.507612465,-0.300990509,-0.385172268,-2.071237719,0.719599912,-0.665885359,-0.628296453,-0.920559027,-0.613773144,-0.688950395,0.786327899,-0.248913294,-0.829188045,0.310002038,-0.334312061,-0.137808979,-0.112580807,-0.188351016,-0.247775749,1.054915536,0.331759129,0.109933428,0.175782876,0.302159744,-0.799005106,-0.02250131,0.4382635,0.789459569,0.009359909,0.376610492,0.303551052,0.572067803,0.741715919
117,0,1170,1.940318359,-1.048911157,-0.287496805,1.010070188,-0.084800757,-1.11753671,0.858309989,-0.891087226,1.635448212,2.024853435,2.033732396,2.249375136,-0.249916789,-0.290989338,-0.401977478,1.33970687,-0.092258284,0.034861317,0.245715906,3.348226527,0.418648143,3.993461798,0.315517585,0.221491857,0.188361803,-0.595600185,-0.814094466,-1.186919544,0.138830745,0.105487288,0.240334572,1.121277945,-0.564095142,-0.365898975
117,0,1170,-1.971273767,-1.672239376,-0.444608877,-1.127449912,-0.057090079,-2.179479158,3.472040371,-0.803738961,-1.236750475,-1.474889364,-1.566841553,-1.067001114,0.185854441,0.021285114,0.027346539,1.866154341,0.138128464,0.827465475,0.421534501,1.021230278,3.135858361,1.379415913,0.477810518,0.954067209,0.420648198,2.087955208,1.953532871,3.274566866,0.750681478,2.244886732,2.132757114,-3.739940015,0.16685129,0.425923029
117,0,1170,-1.720060565,1.554401509,-1.067106305,3.741023169,1.727367218,1.064311712,-0.814946834,1.67742891,-2.439889458,-1.991923072,-2.093947315,-2.123255518,-1.339620895,-1.307970884,0.456561262,-3.099868845,-0.548863996,-2.04391336,-2.938172633,-0.646718333,-1.537938936,-0.613755721,-3.170078594,-3.877098165,-4.449271031,-0.965933522,-2.096189354,-1.322316411,-1.956790495,-0.848966153,-1.486773894,0.871601662,-1.158483054,-1.517489598
117,0,1170,0.571536451,-0.203173869,-0.908294557,-0.362038215,0.699936813,0.571184715,-0.599849177,-0.427866668,0.739109326,0.40707484,0.351784175,0.118151112,-0.798176578,-0.386986759,-1.698502955,0.592394816,0.690684042,-1.702271065,-1.137278427,-0.716363987,-1.388560076,-0.665207293,-0.681625001,-1.08895722,-0.875525181,0.129145083,0.240558653,0.188124944,-0.094679255,-0.26336419,-0.238181949,-0.030740986,-0.10877198,0.170126149
117,0,1170,-0.158278764,1.977266336,-1.761912427,1.660372941,-0.223632313,1.517102428,-0.981543912,0.563558651,-0.665902195,-0.374529332,-0.445046004,-0.837490052,-0.740146682,-0.471006321,0.736823447,-1.02995876,-0.373716217,-1.451812355,-1.313761832,-0.567030409,-1.139423709,-0.542843484,-1.109526294,-1.262879065,-2.12868383,-0.691221912,-1.704212189,-1.025867594,-0.552024044,-0.476695782,-0.56359903,0.553502345,-0.799568839,-0.731628668
117,0,1170,0.285249406,0.918480894,0.19830906,0.12535788,-1.198710285,0.049570139,-0.279134545,-0.213605502,0.019398347,0.32197764,0.265029243,-0.244745512,-0.525492882,-0.159220014,-1.308307314,0.79729759,-0.146173594,-0.12862023,0.374624756,-0.206321001,-0.119169809,-0.156734996,0.019748897,-0.059507205,0.062460397,0.513716864,-0.428479756,-0.331488425,0.007039337,-0.303926455,-0.112670485,0.303681701,-0.94685648,-1.010255877
117,0,1170,0.243224952,-0.757578491,0.672996902,-0.308682769,1.425291999,0.563694798,-0.587176696,-0.544274314,0.431535802,0.041013776,-0.021407926,0.169616807,-0.893226365,-0.547636629,-1.145534388,-0.233297059,-0.391192417,-0.533986604,-0.392223682,-0.400547528,-0.637653128,-0.406959172,-0.440307134,-1.324393385,-1.071343493,0.411465342,0.150020845,0.260759153,0.247849866,0.061612229,0.013304598,0.113889054,0.626047107,0.779543712
117,0,1170,-0.767660629,0.995678178,2.466097043,-0.355074458,1.583013509,0.351279716,-0.48333166,-0.272006425,-0.564648727,-0.944694943,-1.026318702,-0.994370908,-0.459493007,-0.825628135,-1.125688381,-0.264268879,-0.194683602,-0.579742045,-0.400640657,-0.425404756,-0.645982868,-0.425817235,-0.153533141,-0.421300439,-0.230630653,0.123311727,0.28360701,-0.395834831,-0.179572598,-0.365870313,-0.287920282,-0.000688091,0.300832978,0.537200985
117,1,1171,0.063211013,-0.54680486,-0.083623248,0.458635073,1.621752088,1.25472693,-0.89219517,-0.648253915,-0.02046189,-0.234953252,-0.302750918,-0.421872627,-1.24987848,0.747250627,0.359643382,-0.579416502,-0.497775982,0.036185244,-0.217266073,-0.253426475,-0.345814697,-0.286642818,0.074149942,0.133742026,0.361667301,-0.71994323,-1.465303086,-0.484710291,2.267123438,2.074070549,2.058951289,1.626637575,1.405756502,1.246492269
117,0,1170,-0.051182938,0.290430509,0.361227063,-0.208828793,0.702444407,-0.158987321,-0.136754109,-0.631900187,0.035662292,-0.105675062,-0.17095433,0.136798637,-0.862995018,-0.234664022,0.629153164,-0.339230164,-0.184923579,-0.334086415,-0.344254496,-0.351445175,-0.336076459,-0.337327435,0.087853274,0.188499752,0.220986035,-0.777711286,-0.141760057,-0.780758204,1.110821937,0.181117088,0.889726335,0.446798887,1.33967091,1.211681167
117,0,1170,1.940318359,-0.736008571,0.18717851,-0.300898192,0.972455825,-0.497602183,0.146157738,-0.815777422,2.00366109,2.024853435,2.033732396,2.249375136,-0.289640386,-0.440186315,-0.704096619,1.566506546,-0.103498901,-0.351444094,-0.179844351,0.10583903,-0.427425141,0.028482327,0.114033331,0.098470082,0.148998211,-0.584421766,0.025828614,-0.026155983,-0.466793812,-0.448274253,-0.505901163,-0.047533325,-0.329113187,-0.067577577
117,0,1170,1.112488463,-1.529739025,-2.718074913,-0.194373029,-0.815837689,-2.059542521,3.013121777,-0.724416894,1.047456738,1.593720331,1.561546064,1.269048748,-0.684075916,-1.307970884,-1.698502955,1.846003707,-0.341262432,-0.875931715,-0.744873413,-0.702602639,-0.809826372,-0.471576725,0.39359375,-0.16748275,0.013873286,-0.493243705,-0.180243624,-0.215698316,0.009484212,0.357392293,0.447313912,0.551721805,-1.202892105,-1.647209521
117,0,1170,0.728125026,-1.208531134,-0.238142201,-0.575647321,-0.83684412,-0.444701223,0.089683,-0.903179507,0.848296584,0.818159539,0.770876992,-0.005096275,-0.566519832,-0.25846007,0.102850349,1.616445951,-0.106921216,-0.384214904,-0.337854582,2.008732468,-0.145396808,3.715371923,0.087860905,0.145086502,0.178810174,1.200812652,0.356964343,0.860533235,-1.170877111,-1.194052484,-1.185935756,-0.968810355,0.861221272,0.934875929
117,0,1170,-0.585554245,0.362550316,0.393822917,-0.391576878,1.490458235,0.641024335,-0.629018184,-0.231011193,-0.366950521,-0.797735804,-0.876496732,-0.130779528,-0.778637141,-0.467702391,1.73791894,0.327894322,-0.230078224,-0.687643206,-0.46418045,-0.445740256,-0.425059967,-0.390941408,0.110326862,0.355629032,0.460989166,-0.165005172,0.433116171,-1.001443106,-0.086210551,-0.30514667,-0.236763625,-0.084531576,0.638883135,0.788412097
117,0,1170,-0.281474813,1.440872847,0.514718938,-0.192621204,1.342068196,1.221515712,-0.874146616,-0.509563618,-0.160149304,-0.558574099,-0.632676047,-1.570837968,-0.358570867,-0.376809495,0.905284563,-0.136111153,-0.086457158,-0.031714846,-0.260530722,-0.361180264,-0.38446327,-0.377769713,0.055670861,0.118625925,0.327200193,0.410105004,-0.160804516,-0.772044961,-0.340861187,-0.42164174,-0.432358827,0.138626823,1.66618284,1.376907034
117,0,1170,0.267033042,-1.465440299,-0.276465172,1.001811609,-2.229392594,-1.492000397,1.471851678,0.255203572,-1.11929309,0.762173921,0.713800749,-2.066564735,0.048006035,-0.246074771,-0.055849147,1.78909762,-0.106868624,-0.222221343,2.26680443,0.526311764,0.027973231,0.525360364,1.596705412,0.171568255,0.154093565,-0.961072276,-0.242622141,-0.683557413,-0.218392046,-0.063681785,-0.139892109,0.441258787,-1.469825696,-2.766479273
117,0,1170,0.04895212,1.241351157,3.731315833,1.708888465,1.35954844,0.747698714,-0.676963755,0.727112195,-0.330215236,-0.173768614,-0.240374375,-0.935667425,-0.296535394,-0.395015933,-1.698502955,-0.515614474,-0.240006402,-0.743597664,-0.483690919,-0.453359871,-0.776280679,-0.452771199,-0.361901499,-0.406920737,-0.277033035,-0.874068868,-2.096189354,-1.071588302,-0.727175427,-0.530690786,-0.693620617,0.775040788,-0.722976381,-0.603504136
117,0,1170,-0.107339818,0.795709516,0.50285969,-0.643926047,-0.638340534,0.061268181,-0.296291996,0.562659807,0.069383274,-0.110356221,-0.17572668,0.42506641,-0.488488768,-0.550572728,-1.698502955,0.429840119,-0.141963854,-0.17782579,0.19377519,-0.360428948,-0.347868572,-0.374120949,-0.093710256,-0.180267578,-0.022828975,-0.471452012,0.672907549,-0.250276985,0.8362574,-0.02163015,0.576535767,0.013495687,-0.816943849,-0.762140369
117,0,1170,0.85977577,0.083267736,0.251828194,2.509993689,0.475145925,-0.124420499,-0.167620761,0.181643624,0.303521993,0.809210678,0.761753803,0.182187359,-0.514712026,-0.23983556,0.166259688,-0.505723787,-0.154301031,-0.154690172,0.131655962,-0.339328911,-0.317970674,-0.358426746,0.056935636,-0.002971913,0.098516361,-0.925999839,-1.640374205,-1.169726482,0.217691272,-0.151572573,0.0925068,1.06864597,-0.684315894,-0.542442923
117,0,1170,1.623814934,0.642039514,1.199752171,-0.203067316,0.585667672,0.685962254,-0.647694129,-0.857670819,1.72594044,1.445469302,1.410407037,0.332108715,-0.087712593,-0.392844779,-0.657400194,0.170177985,-0.573251869,-0.438281084,-0.407783756,-0.271298318,-0.582144717,-0.294925223,0.050909689,0.138999624,0.260751734,-0.814599708,-0.144974433,-0.00999679,-0.747030637,-0.552870987,-0.710197281,0.059556321,2.262329847,1.641383396
117,0,1170,-0.498172416,-0.257013503,0.635940307,-0.833214459,-2.229392594,-1.4275691,1.356761888,0.047066329,-0.616757415,-0.076170366,-0.140874868,-0.524252634,-1.03794646,-0.996859811,-1.422558663,1.690259304,-0.207389042,-0.46479778,-0.033008745,-0.360969671,-0.372767706,-0.364833451,0.123144035,-0.016013741,0.07439588,-0.515126471,0.155877651,0.028324967,1.990542791,0.828636379,2.795031443,0.597448914,-1.049905613,-1.23779278
117,0,1170,-0.538241571,0.032856388,0.830519394,-0.107040741,-0.003691669,0.810024375,-0.709257807,-0.212868606,-0.566444385,-0.684851453,-0.761413342,-0.390867073,-1.238321812,-1.307970884,-1.698502955,-0.692833208,-0.557214562,-0.483856662,-0.313414071,-0.404285046,-0.588478517,-0.404207529,-0.720362634,-1.387992292,-1.317428548,-0.426677409,-0.316811845,-0.002509379,-0.925431225,-0.659401504,-0.828411607,0.091898105,-0.096340755,0.182563664
117,0,1170,0.1489863,-1.240397219,-0.221362132,-0.01533601,1.037412529,0.002679045,-0.257117721,-0.893722314,0.185205386,0.048132782,-0.014150238,-0.22564874,-0.351743619,-0.272096845,0.104766792,0.330316834,-3.038624806,-0.1026825,-0.380862941,0.172854467,-0.280649873,0.088900869,0.056043379,0.319759384,0.324478667,-0.580403885,-0.475181062,-0.196089509,-0.130235184,-0.068354462,-0.223515367,0.724824979,3.169773879,1.976523509
117,0,1170,0.342016269,-0.305339326,-0.201609622,1.879942296,-0.077744991,-0.15256397,-0.139569475,-0.366729076,-0.179316076,0.332690559,0.275950855,0.45330473,-0.211993474,0.020428664,-0.420389895,0.964589597,0.076244457,0.387119591,0.423627283,-0.121105756,0.237955937,-0.137645979,0.356062423,0.45048271,0.390148834,-0.211423838,-1.308071927,-0.934484477,0.219188343,-0.084338404,0.098829348,1.055802728,-0.367991307,-0.113341156
117,0,1170,0.112388874,0.57207495,0.522464624,0.403454764,-0.181432112,0.858505921,-0.727473967,-0.388349157,-0.099424759,-0.031582205,-0.09541811,-0.103953209,-0.250920585,-0.233277299,0.105092078,0.244764552,-0.097948796,-0.214119878,-0.259893047,-0.365954929,-0.461962332,-0.38152637,0.147110202,0.30538103,0.462866245,-0.305879251,-0.892327045,-0.499157497,-0.006736491,-0.288662882,-0.196282923,0.526827791,0.798444358,0.89482907
117,0,1170,0.634217478,0.127030351,-0.186738398,0.204475844,-1.82766422,1.631903682,-1.027637219,1.250683026,0.201411444,0.51632154,0.463159051,-1.399561283,0.32668198,0.714638233,0.475974905,-0.119502748,-0.052077375,0.799555969,1.193761867,-0.296120184,0.00785005,-0.32507043,0.451366072,0.424540215,1.149961934,-0.503707929,-0.481929204,-0.529920677,0.760453027,0.076679145,0.203340454,0.567881496,-0.724645525,-0.60619228
